repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size
hef/docker-renovate,DL3016,DL,warning,2021,1999,41,User,Dockerfile,2386
drachtio/drachtio-server,DL3003,DL,warning,2021,1352,29,Organization,C++,303642
drachtio/drachtio-server,DL3008,DL,warning,2021,1352,29,Organization,C++,303642
prihuda/laravel-ku,DL3006,DL,warning,2021,333,9,User,PHP,217
TeamVoss/VossII,DL3008,DL,warning,2020,330,9,Organization,Verilog,28061
TeamVoss/VossII,DL3025,DL,warning,2020,330,9,Organization,Verilog,28061
clearhaus/gateway-api-docs,DL3008,DL,warning,2019,455,16,Organization,Slim,3774
clearhaus/gateway-api-docs,DL3020,DL,error,2019,455,16,Organization,Slim,3774
clearhaus/gateway-api-docs,DL3020,DL,error,2019,455,16,Organization,Slim,3774
clearhaus/gateway-api-docs,DL3020,DL,error,2019,455,16,Organization,Slim,3774
clearhaus/gateway-api-docs,DL3016,DL,warning,2019,455,16,Organization,Slim,3774
clearhaus/gateway-api-docs,DL4006,DL,warning,2019,455,16,Organization,Slim,3774
clearhaus/gateway-api-docs,DL3020,DL,error,2019,455,16,Organization,Slim,3774
clearhaus/gateway-api-docs,DL3025,DL,warning,2019,455,16,Organization,Slim,3774
threefoldtech/threefold_connect,DL3045,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3027,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3042,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3013,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3042,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3042,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3013,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3042,DL,warning,2021,1145,23,Organization,Dart,32884
threefoldtech/threefold_connect,DL3025,DL,warning,2021,1145,23,Organization,Dart,32884
Krzmbrzl/mumble,DL3008,DL,warning,2021,1830,67,User,C++,79975
Krzmbrzl/mumble,SC2046,SC,warning,2021,1830,67,User,C++,79975
Krzmbrzl/mumble,DL3008,DL,warning,2021,1830,67,User,C++,79975
Krzmbrzl/mumble,DL3022,DL,warning,2021,1830,67,User,C++,79975
Krzmbrzl/mumble,DL3022,DL,warning,2021,1830,67,User,C++,79975
Krzmbrzl/mumble,DL3025,DL,warning,2021,1830,67,User,C++,79975
hden/run-env,DL3008,DL,warning,2021,1350,30,User,Clojure,934
hden/run-env,DL3008,DL,warning,2021,1350,30,User,Clojure,934
hden/run-env,DL4006,DL,warning,2021,1350,30,User,Clojure,934
hden/run-env,DL3022,DL,warning,2021,1350,30,User,Clojure,934
livekit/ion-sfu,DL3003,DL,warning,2021,344,8,Organization,Go,4805
livekit/livekit-server,DL3006,DL,warning,2021,644,14,Organization,Go,2350
sparkfabrik/docker-ops-utils,DL3018,DL,warning,2021,799,10,Organization,Shell,115
raja497/VcVideoPlayer,DL3007,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL3027,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL3027,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL3013,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL3042,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL4006,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL3027,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL3003,DL,warning,2021,592,14,User,Python,44
raja497/VcVideoPlayer,DL3042,DL,warning,2021,592,14,User,Python,44
avagin/gvisor,DL3040,DL,warning,2020,313,5,User,Go,67279
avagin/gvisor,DL3040,DL,warning,2020,313,5,User,Go,67279
avagin/gvisor,DL3041,DL,warning,2020,313,5,User,Go,67279
avagin/gvisor,DL3013,DL,warning,2020,313,5,User,Go,67279
avagin/gvisor,DL3042,DL,warning,2020,313,5,User,Go,67279
howardpaget/kube-letsencrypt,DL3006,DL,warning,2021,227,8,User,Shell,10
howardpaget/kube-letsencrypt,DL3027,DL,warning,2021,227,8,User,Shell,10
howardpaget/kube-letsencrypt,DL3027,DL,warning,2021,227,8,User,Shell,10
howardpaget/kube-letsencrypt,DL3027,DL,warning,2021,227,8,User,Shell,10
future-architect/vuls,DL3018,DL,warning,2021,596,24,Organization,Go,29558
future-architect/vuls,DL3003,DL,warning,2021,596,24,Organization,Go,29558
future-architect/vuls,DL3018,DL,warning,2021,596,24,Organization,Go,29558
mig5/testssl.sh,DL3018,DL,warning,2021,623,16,User,None,81711
mig5/testssl.sh,SC2174,SC,warning,2021,623,16,User,None,81711
janeapp/video-chat,DL3020,DL,error,2021,1044,33,Organization,JavaScript,210314
janeapp/video-chat,DL3003,DL,warning,2021,1044,33,Organization,JavaScript,210314
janeapp/video-chat,DL3042,DL,warning,2021,1044,33,Organization,JavaScript,210314
janeapp/video-chat,DL3008,DL,warning,2021,1044,33,Organization,JavaScript,210314
janeapp/video-chat,DL3013,DL,warning,2021,1044,33,Organization,JavaScript,210314
diodechain/diode_server,DL3008,DL,warning,2021,405,9,Organization,Elixir,1634
akofink/compliance-backend,DL3020,DL,error,2019,231,7,User,Ruby,6492
akofink/compliance-backend,DL3008,DL,warning,2019,231,7,User,Ruby,6492
RisaI/graphium-web,DL3018,DL,warning,2021,453,12,User,TypeScript,4432
RisaI/graphium-web,DL4006,DL,warning,2021,453,12,User,TypeScript,4432
RisaI/graphium-web,DL3007,DL,warning,2021,453,12,User,TypeScript,4432
containerbase/php-prebuild,DL3006,DL,warning,2021,663,8,Organization,Shell,264
containerbase/python-prebuild,DL3006,DL,warning,2021,643,7,Organization,Shell,227
containerbase/ruby-prebuild,DL3006,DL,warning,2021,649,7,Organization,Shell,284
darcsoel/jupyterlab,DL3003,DL,warning,2021,1669,29,User,TypeScript,137798
darcsoel/jupyterlab,DL3042,DL,warning,2021,1669,29,User,TypeScript,137798
Shimwell/openmc-1,DL3007,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3008,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3042,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3013,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3003,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3042,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3003,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3008,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3003,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,SC2164,SC,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3003,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3042,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3013,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,SC2164,SC,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3003,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,SC2164,SC,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3003,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3003,DL,warning,2021,4922,112,User,Python,62946
Shimwell/openmc-1,DL3042,DL,warning,2021,4922,112,User,Python,62946
JianerCong/conf,DL3007,DL,warning,2021,54,3,User,Emacs Lisp,1675
JianerCong/conf,DL3018,DL,warning,2021,54,3,User,Emacs Lisp,1675
Yuliana1994/Angular-AlbumStoreProductPage,DL3018,DL,warning,2019,241,10,User,JavaScript,861
Yuliana1994/Angular-AlbumStoreProductPage,DL3020,DL,error,2019,241,10,User,JavaScript,861
entur/anshar,DL3020,DL,error,2020,116,4,Organization,Java,63728
entur/anshar,DL3025,DL,warning,2020,116,4,Organization,Java,63728
entur/mummu,DL3025,DL,warning,2021,429,10,Organization,Java,41895
entur/tiamat,DL3025,DL,warning,2021,323,8,Organization,Java,12110
ghusta/docker-postgres-world-db,DL3020,DL,error,2021,438,8,User,PLpgSQL,340
choonho/docs,DL3018,DL,warning,2021,764,21,User,SCSS,93775
choonho/docs,DL3018,DL,warning,2021,764,21,User,SCSS,93775
soranchu-shelter/second_house,DL3008,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3013,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3042,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3042,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3013,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3013,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3042,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3042,DL,warning,2021,390,16,Organization,Python,122
soranchu-shelter/second_house,DL3013,DL,warning,2021,390,16,Organization,Python,122
lowlighter/metrics,DL3003,DL,warning,2021,1855,20,User,JavaScript,13424
lowlighter/metrics,DL3008,DL,warning,2021,1855,20,User,JavaScript,13424
lowlighter/metrics,DL3028,DL,warning,2021,1855,20,User,JavaScript,13424
lowlighter/metrics,DL4006,DL,warning,2021,1855,20,User,JavaScript,13424
lowlighter/metrics,DL3025,DL,warning,2021,1855,20,User,JavaScript,13424
ApolloFoundation/Apollo,DL1000,DL,error,2018,19,1,Organization,Java,109268
mab64/covtrack,DL3042,DL,warning,2021,186,8,User,JavaScript,3282
jimangel/website,DL3016,DL,warning,2021,955,21,User,HTML,321920
jimangel/website,DL3018,DL,warning,2021,955,21,User,HTML,321920
jimangel/website,DL3003,DL,warning,2021,955,21,User,HTML,321920
jimangel/website,DL4006,DL,warning,2021,955,21,User,HTML,321920
Hancock33/batocera.piboy,DL3008,DL,warning,2021,1180,51,User,Python,768269
magpie-ea/magpie-backend,DL4000,DL,error,2018,1014,16,Organization,Elixir,3570
magpie-ea/magpie-backend,DL4006,DL,warning,2018,1014,16,Organization,Elixir,3570
magpie-ea/magpie-backend,DL3008,DL,warning,2018,1014,16,Organization,Elixir,3570
yossdev/gorepair-rest-api,DL3020,DL,error,2021,309,12,User,Go,458
dopefresh/ecommerce-Django-Bootstrap-,DL3007,DL,warning,2021,118,5,User,HTML,5091
dopefresh/ecommerce-Django-Bootstrap-,DL3042,DL,warning,2021,118,5,User,HTML,5091
CharString/reuse-tool,DL3018,DL,warning,2020,704,17,User,None,1778
CharString/reuse-tool,DL3042,DL,warning,2020,704,17,User,None,1778
CharString/reuse-tool,DL3042,DL,warning,2020,704,17,User,None,1778
ybc1991/Cirq,DL3008,DL,warning,2021,810,15,User,Python,25124
ybc1991/Cirq,DL3042,DL,warning,2021,810,15,User,Python,25124
ybc1991/Cirq,DL3013,DL,warning,2021,810,15,User,Python,25124
ybc1991/Cirq,DL3042,DL,warning,2021,810,15,User,Python,25124
ybc1991/Cirq,DL3013,DL,warning,2021,810,15,User,Python,25124
DarwinJS/quickstart-eks-gitlab-1,DL3027,DL,warning,2021,126,6,User,None,3385
DarwinJS/quickstart-eks-gitlab-1,DL3013,DL,warning,2021,126,6,User,None,3385
DarwinJS/quickstart-eks-gitlab-1,DL3042,DL,warning,2021,126,6,User,None,3385
jimman2003/OpenLibrary-GraphQL,DL3007,DL,warning,2021,687,6,User,TypeScript,31
Rakesh4419/spring-boot-mongo-docker,DL3018,DL,warning,2020,291,7,User,Java,218
diegoquirozramirez/api-express-node,DL3002,DL,warning,2021,371,9,User,JavaScript,12
diegoquirozramirez/api-express-node,DL3016,DL,warning,2021,371,9,User,JavaScript,12
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3042,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3013,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3042,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL4001,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL4006,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL4006,DL,warning,2021,3189,62,User,None,1080213
PinkDiamond1/web,DL3008,DL,warning,2021,3189,62,User,None,1080213
dgolov/school,DL3008,DL,warning,2021,1420,29,User,Python,20396
dgolov/school,DL3013,DL,warning,2021,1420,29,User,Python,20396
dgolov/school,DL3042,DL,warning,2021,1420,29,User,Python,20396
dgolov/school,DL3008,DL,warning,2021,1420,29,User,Python,20396
dgolov/school,DL3013,DL,warning,2021,1420,29,User,Python,20396
dgolov/school,DL3042,DL,warning,2021,1420,29,User,Python,20396
truepool/chia-docker,DL3007,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3008,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3003,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3003,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3007,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3008,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3003,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3042,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3003,DL,warning,2021,3381,70,Organization,Shell,141
truepool/chia-docker,DL3020,DL,error,2021,3381,70,Organization,Shell,141
Gabriel-A-Rocha/car-rental-api,DL3006,DL,warning,2021,113,7,User,TypeScript,350
jorgelbg/lychee,DL3007,DL,warning,2021,1394,19,User,Rust,1964
jorgelbg/lychee,DL3008,DL,warning,2021,1394,19,User,Rust,1964
iotaledger/wasp,DL3006,DL,warning,2021,721,20,Organization,Go,127344
jpegleg/jenkins_storm,DL3007,DL,warning,2021,871,6,User,Dockerfile,13
Nincodedo/Ninbot,DL3045,DL,warning,2021,889,21,User,Java,3133
Nincodedo/Ninbot,DL3045,DL,warning,2021,889,21,User,Java,3133
Nincodedo/Ninbot,DL3045,DL,warning,2021,889,21,User,Java,3133
Nincodedo/Ninbot,DL3045,DL,warning,2021,889,21,User,Java,3133
Nincodedo/Ninbot,DL3008,DL,warning,2021,889,21,User,Java,3133
yumiruuwu/api,DL3016,DL,warning,2021,209,11,User,JavaScript,174004
OmanshArora/appwrite,DL3018,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3003,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3003,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,SC2039,SC,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3003,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3018,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3003,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3003,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3003,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3018,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,SC2039,SC,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,DL3018,DL,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,SC2039,SC,warning,2021,8643,221,User,JavaScript,134384
OmanshArora/appwrite,SC2039,SC,warning,2021,8643,221,User,JavaScript,134384
spiffe/spire,DL3018,DL,warning,2021,1308,32,Organization,Go,14985
spiffe/spire,DL3020,DL,error,2021,1308,32,Organization,Go,14985
spiffe/spire,DL3003,DL,warning,2021,1308,32,Organization,Go,14985
spiffe/spire,DL3020,DL,error,2021,1308,32,Organization,Go,14985
spiffe/spire,DL3006,DL,warning,2021,1308,32,Organization,Go,14985
spiffe/spire,DL3018,DL,warning,2021,1308,32,Organization,Go,14985
spiffe/spire,DL3018,DL,warning,2021,1308,32,Organization,Go,14985
SumoLogic/sumologic-kubernetes-setup,DL3018,DL,warning,2021,1273,29,Organization,Dockerfile,26
SumoLogic/sumologic-kubernetes-setup,DL3003,DL,warning,2021,1273,29,Organization,Dockerfile,26
SumoLogic/sumologic-otel-collector,DL3018,DL,warning,2021,768,19,Organization,Go,1362
orionprotocol/orion-broker,DL3000,DL,error,2021,355,12,Organization,HTML,9900
ashwinstr/UX-jutsu,DL3027,DL,warning,2021,1704,43,User,Python,7043
ashwinstr/UX-jutsu,DL3003,DL,warning,2021,1704,43,User,Python,7043
ashwinstr/UX-jutsu,DL3027,DL,warning,2021,1704,43,User,Python,7043
ashwinstr/UX-jutsu,DL4001,DL,warning,2021,1704,43,User,Python,7043
ashwinstr/UX-jutsu,DL3003,DL,warning,2021,1704,43,User,Python,7043
ashwinstr/UX-jutsu,SC2046,SC,warning,2021,1704,43,User,Python,7043
ashwinstr/UX-jutsu,DL3027,DL,warning,2021,1704,43,User,Python,7043
ashwinstr/UX-jutsu,DL3013,DL,warning,2021,1704,43,User,Python,7043
deznorth/Ignitech.K9OCRS,DL4006,DL,warning,2021,651,16,User,C#,878
deznorth/Ignitech.K9OCRS,DL3008,DL,warning,2021,651,16,User,C#,878
deznorth/Ignitech.K9OCRS,DL3025,DL,warning,2021,651,16,User,C#,878
DTS-STN/next-template,DL3016,DL,warning,2021,473,19,Organization,JavaScript,14097
DTS-STN/next-template,DL3025,DL,warning,2021,473,19,Organization,JavaScript,14097
DTS-STN/Alpha-Site,DL3018,DL,warning,2021,1667,45,Organization,JavaScript,100998
DTS-STN/Alpha-Site,DL3016,DL,warning,2021,1667,45,Organization,JavaScript,100998
DTS-STN/Alpha-Site,DL3025,DL,warning,2021,1667,45,Organization,JavaScript,100998
DTS-STN/sc-digital-centre,DL3016,DL,warning,2021,714,25,Organization,JavaScript,4305
DTS-STN/sc-digital-centre,DL3025,DL,warning,2021,714,25,Organization,JavaScript,4305
adonisjs/lucid,DL3018,DL,warning,2021,294,11,Organization,TypeScript,4785
akilli/cms,DL3006,DL,warning,2020,83,4,User,PHP,8975
akilli/traefik,DL3006,DL,warning,2021,309,8,User,Dockerfile,4
akilli/traefik,DL3006,DL,warning,2021,309,8,User,Dockerfile,4
cognifloyd/vela-server,DL3006,DL,warning,2021,409,8,User,Go,2801
cognifloyd/vela-server,DL3018,DL,warning,2021,409,8,User,Go,2801
cognifloyd/vela-server,DL3020,DL,error,2021,409,8,User,Go,2801
DaMuffinDev/Survey-Website,DL3042,DL,warning,2021,141,7,User,Python,40897
tokyo-metropolitan-gov/covid19,DL3021,DL,error,2021,218,9,Organization,Vue,5779982
mschneider82/traefik-ondemand-service,DL3006,DL,warning,2021,320,10,User,None,107
Jabor047/Data-Eng-Tut,DL3045,DL,warning,2021,253,8,User,Python,4404
Jabor047/Data-Eng-Tut,DL3042,DL,warning,2021,253,8,User,Python,4404
Jabor047/Data-Eng-Tut,DL3013,DL,warning,2021,253,8,User,Python,4404
Jabor047/Data-Eng-Tut,DL3042,DL,warning,2021,253,8,User,Python,4404
matthausen/google-idp,DL3006,DL,warning,2021,310,14,User,Go,16
matthausen/google-idp,DL3045,DL,warning,2021,310,14,User,Go,16
OvaraPerera/orangehrm,DL4006,DL,warning,2021,2440,79,User,None,49098
OvaraPerera/orangehrm,DL3008,DL,warning,2021,2440,79,User,None,49098
OvaraPerera/orangehrm,DL3003,DL,warning,2021,2440,79,User,None,49098
OvaraPerera/orangehrm,DL4006,DL,warning,2021,2440,79,User,None,49098
ShieldBattery/ShieldBattery,DL3018,DL,warning,2021,3593,29,Organization,TypeScript,234277
ShieldBattery/ShieldBattery,DL3018,DL,warning,2021,3593,29,Organization,TypeScript,234277
ShieldBattery/ShieldBattery,DL3025,DL,warning,2021,3593,29,Organization,TypeScript,234277
peter-mcconnell/.dotfiles,DL3008,DL,warning,2021,455,15,User,Shell,2305
xiaoguida/xiao_hui,DL3007,DL,warning,2021,205,5,User,None,105
xiaoguida/xiao_hui,DL3020,DL,error,2021,205,5,User,None,105
xiaoguida/xiao_hui,DL3018,DL,warning,2021,205,5,User,None,105
burmanm/cass-operator,DL3007,DL,warning,2021,840,15,User,Go,31445
dark-sol-art/candy,DL3018,DL,warning,2021,1231,21,User,Rust,121151
appotry/authelia,DL3018,DL,warning,2021,664,18,User,Go,22802
Nazgard/go-bot,DL3018,DL,warning,2021,441,12,User,Go,9429
aditiabhang/hello-world,DL4000,DL,error,2020,134,3,User,Java,31
hollyfoxx/ace2-ams-gui,DL3016,DL,warning,2021,462,14,User,TypeScript,10652
hollyfoxx/ace2-ams-gui,DL3018,DL,warning,2021,462,14,User,TypeScript,10652
reichlab/covid19-forecast-hub,DL3025,DL,warning,2020,876,17,Organization,Jupyter Notebook,10188550
ChristopherKai/pwndocker,DL3006,DL,warning,2021,2628,42,User,Dockerfile,18
ChristopherKai/pwndocker,DL3002,DL,warning,2021,2628,42,User,Dockerfile,18
ChristopherKai/pwndocker,DL3008,DL,warning,2021,2628,42,User,Dockerfile,18
ChristopherKai/pwndocker,DL3003,DL,warning,2021,2628,42,User,Dockerfile,18
ChristopherKai/pwndocker,DL4006,DL,warning,2021,2628,42,User,Dockerfile,18
ChristopherKai/pwndocker,DL3003,DL,warning,2021,2628,42,User,Dockerfile,18
ChristopherKai/pwndocker,DL3042,DL,warning,2021,2628,42,User,Dockerfile,18
ChristopherKai/pwndocker,DL3013,DL,warning,2021,2628,42,User,Dockerfile,18
guilherme-camacho/ccxt,DL3020,DL,error,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3008,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3008,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL4006,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3008,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3008,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3042,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3013,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3042,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3013,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3042,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3003,DL,warning,2021,1643,25,User,JavaScript,1110285
guilherme-camacho/ccxt,DL3008,DL,warning,2021,1643,25,User,JavaScript,1110285
rsalmaso/Cura,DL3020,DL,error,2018,1157,27,User,Python,370845
rsalmaso/Cura,DL3025,DL,warning,2018,1157,27,User,Python,370845
rsalmaso/saleor,DL3008,DL,warning,2021,2181,52,User,Python,112429
rsalmaso/saleor,DL3042,DL,warning,2021,2181,52,User,Python,112429
rsalmaso/saleor,DL3008,DL,warning,2021,2181,52,User,Python,112429
rsalmaso/gitea,DL3018,DL,warning,2021,1577,50,User,Go,215022
rsalmaso/gitea,DL3018,DL,warning,2021,1577,50,User,Go,215022
rsalmaso/gitea,DL4006,DL,warning,2021,1577,50,User,Go,215022
clstefi/Nucleus,DL3006,DL,warning,2021,2297,60,User,C++,5510
clstefi/Nucleus,DL3006,DL,warning,2021,2297,60,User,C++,5510
clstefi/Nucleus,DL3045,DL,warning,2021,2297,60,User,C++,5510
ivanmudarth/slate,DL3008,DL,warning,2021,538,21,User,SCSS,2220
ivanmudarth/slate,DL3028,DL,warning,2021,538,21,User,SCSS,2220
paulfitz/makesweet,DL3008,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,DL3008,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,DL3003,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,DL3008,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,SC2164,SC,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,DL3008,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,DL3008,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,DL3008,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,DL3003,DL,warning,2019,1068,39,User,C++,14165
paulfitz/makesweet,SC2164,SC,warning,2019,1068,39,User,C++,14165
swapnil-dot/vopros.github.io,DL3006,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL4000,DL,error,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3008,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3008,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3008,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3014,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3008,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3008,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3013,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3042,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL3042,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL4003,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL4003,DL,warning,2021,618,16,User,HTML,95
swapnil-dot/vopros.github.io,DL4003,DL,warning,2021,618,16,User,HTML,95
metanerd/circleci-docs,DL3027,DL,warning,2021,309,8,User,JavaScript,160715
metanerd/circleci-docs,DL3008,DL,warning,2021,309,8,User,JavaScript,160715
metanerd/circleci-docs,DL3045,DL,warning,2021,309,8,User,JavaScript,160715
metanerd/circleci-docs,DL3028,DL,warning,2021,309,8,User,JavaScript,160715
metanerd/mattermost-load-test-ng,DL3007,DL,warning,2019,607,23,User,Go,7622
metanerd/mattermost-load-test-ng,DL3008,DL,warning,2019,607,23,User,Go,7622
metanerd/mattermost-load-test-ng,DL4006,DL,warning,2019,607,23,User,Go,7622
metanerd/mattermost-load-test-ng,DL4006,DL,warning,2019,607,23,User,Go,7622
akhilrex/podgrab,DL3018,DL,warning,2021,778,30,User,JavaScript,3527
akhilrex/podgrab,DL3007,DL,warning,2021,778,30,User,JavaScript,3527
akhilrex/podgrab,DL3018,DL,warning,2021,778,30,User,JavaScript,3527
carrotquest/django-clickhouse,DL3013,DL,warning,2021,1482,31,Organization,Python,316
carrotquest/django-clickhouse,DL3042,DL,warning,2021,1482,31,Organization,Python,316
nortan-projetos/plataforma,DL4006,DL,warning,2021,1333,21,Organization,TypeScript,28128
nortan-projetos/plataforma,DL3027,DL,warning,2021,1333,21,Organization,TypeScript,28128
acshef/amcrest2mqtt,DL3042,DL,warning,2021,336,12,User,Python,126
fuadik88/Thymeleaf-Web-crud-jdbc,DL3020,DL,error,2021,265,7,User,Dockerfile,40326
